trajectory_id,frame,full_instruction_ref,current_step_index,current_step_text,transition_event,full_condition,current_condition,hold_condition,steps_since_transition,cumulative_transition_count
coffee_table/case515,1111,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],413,2
coffee_table/case515,1112,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],414,2
coffee_table/case515,1113,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],415,2
coffee_table/case515,1114,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],416,2
coffee_table/case515,1115,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],417,2
coffee_table/case515,1116,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],418,2
coffee_table/case515,1117,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],419,2
coffee_table/case515,1118,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],420,2
coffee_table/case515,1119,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],421,2
coffee_table/case515,1120,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],422,2
coffee_table/case515,1121,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],423,2
coffee_table/case515,1122,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],424,2
coffee_table/case515,1123,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],425,2
coffee_table/case515,1124,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],426,2
coffee_table/case515,1125,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],427,2
coffee_table/case515,1126,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],428,2
coffee_table/case515,1127,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],429,2
coffee_table/case515,1128,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],430,2
coffee_table/case515,1129,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],431,2
coffee_table/case515,1130,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],432,2
coffee_table/case515,1131,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],433,2
coffee_table/case515,1132,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],434,2
coffee_table/case515,1133,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],435,2
coffee_table/case515,1134,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],436,2
coffee_table/case515,1135,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],437,2
coffee_table/case515,1136,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],438,2
coffee_table/case515,1137,coffee_table/case515,2,Turn on the flat stove at cook region.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Turn on the flat stove at cook region.,[HOLD],439,2
