trajectory_id,scene,case,source_path,source_relative_path,visual_relative_path,full_instruction,num_frames,num_steps,boundary_start_ok,boundary_contiguous,positive_intervals,terminal_match,step_text_count_match,hdf5_readable,state_action_length_match,state_time_monotonic,robot_qpos_prefix_verified,annotation_valid,invalid_reason,source_sha256,state_width,state_dtype,action_dim,action_dtype
coffee_table/case301,coffee_table,case301,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case301/demo.hdf5,RoboCerebra_trainset/coffee_table/case301/demo.hdf5,RoboCerebra_trainset/coffee_table/case301/case301.mp4,"Set up a café-like scene by arranging various objects, including opening a white cabinet to retrieve and place a basket filled with chocolate pudding and butter on the countertop, pouring wine from a bottle into a porcelain mug, preparing popcorn in a bowl drainer, and setting a moka pot on a flat stove.",3427,12,True,True,True,True,True,True,True,True,True,True,,8488239ad9c4b3103d17129d2689b15749a8d4440782df25ab827c7e944f5940,131,float64,7,float64
coffee_table/case302,coffee_table,case302,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case302/demo.hdf5,RoboCerebra_trainset/coffee_table/case302/demo.hdf5,RoboCerebra_trainset/coffee_table/case302/case302.mp4,"Prepare a simple meal setup by organizing a plate with macaroni and cheese topped with wine, placing them on a wooden cabinet, and activating a flat stove for cooking.",3111,8,True,True,True,True,True,True,True,True,True,True,,e92256319e3737320de030e0bc787e7574bc170563a2794cb2436fe98a4a7927,79,float64,7,float64
coffee_table/case303,coffee_table,case303,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case303/demo.hdf5,RoboCerebra_trainset/coffee_table/case303/demo.hdf5,RoboCerebra_trainset/coffee_table/case303/case303.mp4,"Prepare a mixed dressing plate by retrieving a plate from the wooden cabinet, placing it on the coffee table, and sequentially pouring tomato sauce, salad dressing, and milk onto the plate while returning their containers to the coffee table.",3013,11,True,True,True,True,True,True,True,True,True,True,,bb9c7a56cc95cb1a69f7d14de3ca95a358f0611bc20b3c6e5e0592630692c001,90,float64,7,float64
coffee_table/case304,coffee_table,case304,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case304/demo.hdf5,RoboCerebra_trainset/coffee_table/case304/demo.hdf5,RoboCerebra_trainset/coffee_table/case304/case304.mp4,"Heat orange juice by pouring it into a white and yellow mug from a container on a coffee table, placing the mug into the microwave, and retrieving it after heating.",2169,7,True,True,True,True,True,True,True,True,True,True,,32d1e5cf983a0958e2beab3c17b21dc1ba810d46dad797bd94ed2a02844afae9,60,float64,7,float64
coffee_table/case305,coffee_table,case305,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case305/demo.hdf5,RoboCerebra_trainset/coffee_table/case305/demo.hdf5,RoboCerebra_trainset/coffee_table/case305/case305.mp4,"Organize kitchen items by interacting with a short_fridge, coffee_table, chefmate_8_frypan, bbq_sauce, porcelain_mug, and wine_bottle to prepare for cooking and beverage serving.",2431,7,True,True,True,True,True,True,True,True,True,True,,465ee9de45cb57304ea5c28c3919c4b8b00dd874b72cdb9e4a3ad619bfae3555,86,float64,7,float64
coffee_table/case306,coffee_table,case306,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case306/demo.hdf5,RoboCerebra_trainset/coffee_table/case306/demo.hdf5,RoboCerebra_trainset/coffee_table/case306/case306.mp4,Fry butter in the chefmate_8_frypan and serve orange juice in the white_yellow_mug using items from the white_cabinet and coffee_table.,1490,5,True,True,True,True,True,True,True,True,True,True,,c3defdf5b3bda77c1aac0b3dcd0e7ed5ebfd6b9f1251ca1b9f85b56ab21bc69c,90,float64,7,float64
coffee_table/case307,coffee_table,case307,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case307/demo.hdf5,RoboCerebra_trainset/coffee_table/case307/demo.hdf5,RoboCerebra_trainset/coffee_table/case307/case307.mp4,"Prepare a wine beverage by pouring wine from a wine_bottle into a white_yellow_mug and arrange a meal by placing macaroni_and_cheese onto a plate, using items from a coffee_table and cabinets.",1504,5,True,True,True,True,True,True,True,True,True,True,,87cd8ece00c86e81031cfe9291f72f98bd67fccee3986be857158e4e18c7645b,96,float64,7,float64
coffee_table/case308,coffee_table,case308,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case308/demo.hdf5,RoboCerebra_trainset/coffee_table/case308/demo.hdf5,RoboCerebra_trainset/coffee_table/case308/case308.mp4,"The task involves setting up a serving area by transferring a chefmate_8_frypan, plate, akita_black_bowl, wine_bottle, and new_salad_dressing from the coffee_table to the serving_area, pouring the wine_bottle onto the plate, and pouring the new_salad_dressing into the akita_black_bowl while also opening the short_cabinet in the middle_region.",2630,7,True,True,True,True,True,True,True,True,True,True,,3d2d42e7f88c9bd8912e9d953a4871221d83581aa9f2ccdf7162f3057dca413c,103,float64,7,float64
coffee_table/case309,coffee_table,case309,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case309/demo.hdf5,RoboCerebra_trainset/coffee_table/case309/demo.hdf5,RoboCerebra_trainset/coffee_table/case309/case309.mp4,"Heat orange juice by pouring it into a red coffee mug, placing the mug in the microwave, and operating the microwave until the heating process is complete.",4939,9,True,True,True,True,True,True,True,True,True,True,,fda94ff4072bc6b64953d849f97e583e1e7c30ba5928b9b1d90e81257b08cf51,60,float64,7,float64
coffee_table/case310,coffee_table,case310,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case310/demo.hdf5,RoboCerebra_trainset/coffee_table/case310/demo.hdf5,RoboCerebra_trainset/coffee_table/case310/case310.mp4,"The task involves using a robotic arm with a gripper to prepare food by moving cookies from a coffee table to a plate, placing the plate with cookies into a microwave, and pouring salad dressing from a container onto the plate.",3429,9,True,True,True,True,True,True,True,True,True,True,,db1261b8d9d8d26badf115cb0bdcd2d0eccfb9e23830aec4dd2a4f18f0db0273,73,float64,7,float64
coffee_table/case311,coffee_table,case311,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case311/demo.hdf5,RoboCerebra_trainset/coffee_table/case311/demo.hdf5,RoboCerebra_trainset/coffee_table/case311/case311.mp4,"Organize items by moving the porcelain mug, macaroni and cheese, and chefmate frypan from the coffee table to the wooden cabinet and rack, while using the white bowl to hold BBQ sauce and returning it to the coffee table.",5327,10,True,True,True,True,True,True,True,True,True,True,,f96c54b330a7e3d7f2fc265ddf48708ee7944787b7ecc7bf427a4ef4a519e3ca,116,float64,7,float64
coffee_table/case312,coffee_table,case312,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case312/demo.hdf5,RoboCerebra_trainset/coffee_table/case312/demo.hdf5,RoboCerebra_trainset/coffee_table/case312/case312.mp4,"Prepare a mixed snack bowl by combining popcorn, milk, and salad dressing into the akita_black_bowl at the working_area, and set aside the chefmate_8_frypan from the coffee_table.",3809,11,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,ef3230c9b786978e3aae22d5066b00465dabcc95c4948f914ddfec2c732ed10f,97,float64,7,float64
coffee_table/case313,coffee_table,case313,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case313/demo.hdf5,RoboCerebra_trainset/coffee_table/case313/demo.hdf5,RoboCerebra_trainset/coffee_table/case313/case313.mp4,"Organize dining items (plate, white_bowl, cookies, and alphabet_soup) from the coffee_table onto designated regions of a wooden_two_layer_shelf to arrange them systematically.",4868,8,True,True,True,True,True,True,True,True,True,True,,5834aff618c5a7091059bb9504f3ab944bd16c49565806323fe9fbe6cb88a318,84,float64,7,float64
coffee_table/case314,coffee_table,case314,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case314/demo.hdf5,RoboCerebra_trainset/coffee_table/case314/demo.hdf5,RoboCerebra_trainset/coffee_table/case314/case314.mp4,"The task involves preparing a dish setup by organizing items such as a plate, akita_black_bowl, wooden_tray, and wine_bottle on the counter, while pouring bbq_sauce, orange_juice, and new_salad_dressing into their respective containers.",2835,9,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,a19383b481940f309920b13b7ba6e2e7a820fa6d00f903f6b32125cce187a4c8,125,float64,7,float64
coffee_table/case315,coffee_table,case315,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case315/demo.hdf5,RoboCerebra_trainset/coffee_table/case315/demo.hdf5,RoboCerebra_trainset/coffee_table/case315/case315.mp4,"Serve cookies with butter on a plate, pour out wine from a wine bottle, and reposition the frypan onto a rack, using objects including wine_bottle, plate, cookies, butter, coffee_table, and chefmate_8_frypan.",3098,9,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,ce7a46e1de0624bfccd14efb6a72b6e0a8b076485c4167bdde9614efd4a05b18,110,float64,7,float64
coffee_table/case316,coffee_table,case316,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case316/demo.hdf5,RoboCerebra_trainset/coffee_table/case316/demo.hdf5,RoboCerebra_trainset/coffee_table/case316/case316.mp4,"Arrange a snack setup by placing cookies on a plate and a porcelain mug next to it, and organize kitchen items by relocating a chefmate_8_frypan to the kitchen counter, a wine bottle to the top of the wine rack, and interacting with storage spaces like a wooden cabinet and microwave to access items.",3968,10,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,c5139fcc0d0b9af415860cd7e27f3b31389db71d896c918bcb1f7ae061d6188f,105,float64,7,float64
coffee_table/case317,coffee_table,case317,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case317/demo.hdf5,RoboCerebra_trainset/coffee_table/case317/demo.hdf5,RoboCerebra_trainset/coffee_table/case317/case317.mp4,"The task involves preparing a heating and pouring operation by interacting with a wooden cabinet, microwave, coffee table, and various objects (alphabet soup, chefmate frypan, and wine bottle) to heat soup and pour wine onto the coffee table.",2546,6,True,True,False,False,True,True,True,True,True,False,nonpositive_interval;terminal_mismatch;frame_assignment_not_exact,e4f4c986a7943643074bb13bb6a215a97c669cfa86528af813a5ac6cf1940b2e,79,float64,7,float64
coffee_table/case318,coffee_table,case318,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case318/demo.hdf5,RoboCerebra_trainset/coffee_table/case318/demo.hdf5,RoboCerebra_trainset/coffee_table/case318/case318.mp4,"Organize cream_cheese, cookies, and chocolate_pudding from the coffee_table into the white_cabinet, a plate, and a white_bowl respectively for proper storage and serving.",2167,9,True,True,True,True,True,True,True,True,True,True,,0453737848946e40784a8bc22892c4057d9dd8b9ce631cedf3056af6b40a71b1,103,float64,7,float64
coffee_table/case319,coffee_table,case319,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case319/demo.hdf5,RoboCerebra_trainset/coffee_table/case319/demo.hdf5,RoboCerebra_trainset/coffee_table/case319/case319.mp4,"Create a creative culinary scene by mixing new_salad_dressing with cookies in a white_bowl, melting butter in a chefmate_8_frypan placed on a flat_stove, and utilizing objects like the coffee_table, cook_region, and a flat_stove for facilitating the steps.",3036,10,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,d6bb1f3424aaaa6520bd2dac3eaeb9ca14eff8e290bfa901a7a9b80edc4873a3,99,float64,7,float64
coffee_table/case320,coffee_table,case320,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case320/demo.hdf5,RoboCerebra_trainset/coffee_table/case320/demo.hdf5,RoboCerebra_trainset/coffee_table/case320/case320.mp4,"Prepare a sauce mixture by combining butter, cream cheese, and tomato sauce in the akita_black_bowl, then activate the flat_stove cooking station.",2068,10,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,40ce181b79a581a16656794a8a5400c70c3bbb38da117a1b755d9ab9fb77a2be,86,float64,7,float64
coffee_table/case321,coffee_table,case321,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case321/demo.hdf5,RoboCerebra_trainset/coffee_table/case321/demo.hdf5,RoboCerebra_trainset/coffee_table/case321/case321.mp4,"Prepare a beverage by transferring wine from a wine_bottle to a red_coffee_mug, warm a dish by placing a plate in the microwave, and organize a cream_cheese block by relocating it to a wooden_shelf.",2894,8,True,True,True,True,True,True,True,True,True,True,,416d20609f54a1636e880cdbeb9a11c4f567cd99c81fd5e32cae92a1398c8b62,86,float64,7,float64
coffee_table/case322,coffee_table,case322,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case322/demo.hdf5,RoboCerebra_trainset/coffee_table/case322/demo.hdf5,RoboCerebra_trainset/coffee_table/case322/case322.mp4,Organize a snack scene by placing popcorn from the coffee table into a basket and mix beverages by pouring milk into a red coffee mug and orange juice into a glazed rim porcelain ramekin.,2332,8,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,18bdb5b4c32f7d8f19946b8fd2758f2dd109bb0d5481a21168993cc01ebc0eae,116,float64,7,float64
coffee_table/case323,coffee_table,case323,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case323/demo.hdf5,RoboCerebra_trainset/coffee_table/case323/demo.hdf5,RoboCerebra_trainset/coffee_table/case323/case323.mp4,"The task involves using a robotic arm to set up a kitchen scene by manipulating various objects, including a wooden cabinet, chefmate frypan, flat stove, bowl drainer, coffee table, red coffee mug, plate, and popcorn to complete actions like opening, picking up, placing, and turning on appliances.",558,2,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,71599215938c3374ec6d71baf66a74f15862a5a6e0e78ce685d082f5d453201a,94,float64,7,float64
coffee_table/case324,coffee_table,case324,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case324/demo.hdf5,RoboCerebra_trainset/coffee_table/case324/demo.hdf5,RoboCerebra_trainset/coffee_table/case324/case324.mp4,"Set up a light refreshment arrangement by preparing a white_yellow_mug with orange_juice, plating chocolate_pudding, and arranging a wine_bottle on a wooden_tray on the coffee_table.",2994,8,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,9a7eabb772fb04265e1c2f3a5a868852bea06e820fd02970939f7432978d02b0,112,float64,7,float64
coffee_table/case325,coffee_table,case325,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case325/demo.hdf5,RoboCerebra_trainset/coffee_table/case325/demo.hdf5,RoboCerebra_trainset/coffee_table/case325/case325.mp4,"The task involves preparing for cooking by using a wooden cabinet to retrieve a red coffee mug, placing it in a microwave, handling a chefmate 8"" frypan on a coffee table, and pouring tomato sauce onto the frypan.",3006,7,True,True,True,False,True,True,True,True,True,False,terminal_mismatch;frame_assignment_not_exact,044fd054e958a0ee69b0291d832762cd25bb54cd73f749f630423f4965cece55,79,float64,7,float64
coffee_table/case326,coffee_table,case326,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case326/demo.hdf5,RoboCerebra_trainset/coffee_table/case326/demo.hdf5,RoboCerebra_trainset/coffee_table/case326/case326.mp4,"Organize kitchen items by placing the chefmate_8_frypan onto the microwave, storing cream_cheese in a basket, placing the wine_bottle in a wine_rack, and pouring milk into a glazed_rim_porcelain_ramekin before returning the empty milk container to the coffee_table.",4236,10,True,True,True,True,True,True,True,True,True,True,,bc85f3a3cf2ff5a77edced55af476aef20142d442e95e9fab774764e308ddbfb,112,float64,7,float64
coffee_table/case327,coffee_table,case327,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/coffee_table/case327/demo.hdf5,RoboCerebra_trainset/coffee_table/case327/demo.hdf5,RoboCerebra_trainset/coffee_table/case327/case327.mp4,"Assemble a snack plate by placing cookies, popcorn, and the contents of a wine bottle from the coffee table onto a plate, after moving the plate to the assembly area.",1659,7,True,True,True,True,True,True,True,True,True,True,,102f7724a5b686989992acb075149e809953a9dacc7ad40962f45a2ad766b1a1,84,float64,7,float64
